,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
33,2600.0,390.0,351.0,73143.5,160.0,141.34,1341072.8,173.8,136.56,138.8,149.1,134.8,1284199.4,147.6,9286.0,136.6,140.2,1734973.5,143.4,131.56,1137397.7,132.6,9244.0,129.24,134.46,137.4,125.83,1059966.2,117.4,9208.0,123.37,127.33,130.5,117.05,961139.2,9168.0,120.24,121.94,6622.5,10078.4,9501.3,2244.1,1837.4,8758.2,2451.2,9254.28,9291.0,1732937.5,2220.6,9231.76,9821.0,2014.5,2143.3,9216.19,1654038.4,1994.6,2025.0,9185.48,1660444.0,112.8,1763.9,9153.66,9576.9,1673301.4,6232.8,8245.0,17361.2,2526.4,4586.1,9306.0,18285.88,54857.63,36571.75,4.72,12393.0,24130.0,48260.0,12065.0,36195.0,3.44,4.09,108.1,2.45,216.2,3882.0,3.45,4079.0,432.4
34,2400.0,370.0,303.4,32585.1,124.4,108.42,921019.4,110.3,116.56,119.13,120.2,107.2,832123.7,109.6,9078.0,112.15,115.7,1181856.2,116.3,104.71,784948.5,109.1,9022.0,109.02,112.0,111.4,104.33,704586.3,107.5,8938.0,110.51,108.51,106.0,103.03,685697.5,8864.0,105.52,105.32,5136.1,10411.45,12423.86,1817.6,1473.5,4858.1,1821.6,9114.22,9459.4,1391757.1,1757.7,9063.61,10304.2,1534.6,1795.3,9000.91,1167697.4,1836.6,1932.5,8920.04,1181572.6,105.5,1408.4,8842.18,12113.01,1188995.8,6622.6,4602.1,43446.8,1963.7,3526.1,9131.0,17584.3,21723.4,10861.7,2.75,47096.0,11774.0,35322.0,45966.0,23548.0,2.47,2.29,208.8,3.15,74.85,3152.0,2.5,2264.0,224.55
35,170.0,30.0,20.4,308.8,13.1,13.09,43837.4,15.48,12.61,11.03,12.7,11.56,41015.52,14.54,1601.0,11.91,10.41,146872.1,12.1,10.03,38193.64,13.6,1649.0,11.62,10.06,11.6,8.5,35859.4,12.67,1582.0,10.86,9.79,11.4,6.97,32793.7,1507.0,10.17,9.35,373.9,392.96,435.1,232.9,209.6,287.2,170.3,1657.66,354.55,155181.7,192.6,1591.75,363.13,183.6,211.1,1612.95,141542.6,165.1,208.6,1504.36,129102.4,11.73,167.9,1450.47,508.64,123618.0,322.5,339.6,463.2,217.2,388.9,1759.0,457.8,154.4,610.4,1.11,25307.25,32776.0,16871.5,24582.0,8435.75,1.24,1.5,42.45,2.25,56.6,2649.0,1.99,2580.93,34.05
36,2400.0,370.0,429.2,16471.38,245.1,225.0,1670609.2,300.5,179.96,189.5,224.7,198.55,1622664.0,306.7,9260.0,171.13,178.3,2435004.3,203.8,162.84,1640293.0,229.3,9380.0,158.63,169.5,190.3,154.36,1523166.6,210.7,9396.0,148.76,159.0,177.6,147.44,1451175.9,9347.0,140.9,146.2,15001.6,10082.0,9700.0,3662.6,2627.5,10855.3,3355.8,9403.58,11763.0,2303248.1,2871.3,9132.66,11568.0,2738.8,3148.0,9248.4,2318397.0,2595.2,3000.0,9329.64,1908975.7,188.9,2284.4,9297.06,10149.0,1681849.3,12930.0,18690.9,32942.75,3686.3,8146.1,9489.1,34722.4,69444.8,52083.6,6.54,25464.0,37179.0,12732.0,24786.0,49572.0,6.46,6.73,196.65,6.88,294.98,5909.0,5.33,6790.0,83.53
37,990.0,160.0,185.6,11811.6,69.4,76.29,417524.0,81.7,79.65,76.92,66.2,73.13,382101.5,76.9,8020.0,75.42,73.66,692600.0,62.6,70.75,365186.2,74.3,8004.0,73.57,69.26,59.1,65.61,339325.9,70.2,7994.0,71.56,65.65,56.2,61.52,320957.3,8003.0,67.81,63.25,5131.4,4756.68,4294.06,1004.6,809.8,4730.8,1005.0,8002.21,5062.76,788018.3,907.1,7976.88,5096.97,886.4,909.2,7930.66,669640.3,831.8,938.4,7924.48,648845.6,64.5,797.3,1755.0,3758.77,628132.9,3878.4,5146.3,15748.8,1270.5,3485.8,8058.0,12456.6,7874.4,3937.2,2.84,43710.0,10927.5,32782.5,42587.0,21855.0,3.72,3.06,239.5,6.11,93.0,6713.0,5.65,6796.0,279.0
38,1300.0,110.0,310.2,3937.2,62.6,70.75,365186.2,74.3,73.57,69.26,59.1,65.61,339325.9,70.2,7994.0,71.56,65.65,648845.6,56.2,61.52,320957.3,64.5,8003.0,67.81,63.25,55.5,60.78,297210.1,61.5,8018.0,65.0,60.53,54.2,59.4,280451.7,8001.0,63.69,58.55,3878.4,3758.77,3538.71,938.4,818.5,3485.8,886.4,7930.66,4756.68,669640.3,831.8,7924.48,4294.06,797.3,809.8,1755.0,628132.9,757.8,861.8,1755.0,610502.7,58.1,795.0,1755.0,3347.72,589389.6,3663.5,4730.8,7874.4,909.2,3755.8,8004.0,6228.3,12456.6,9342.45,3.72,21855.0,31940.25,10927.5,21293.5,42587.0,6.11,5.65,119.75,5.41,179.63,6788.0,3.94,6713.0,93.0
39,940.0,140.0,106.4,7874.4,66.2,73.13,382101.5,76.9,75.42,73.66,62.6,70.75,365186.2,74.3,8004.0,73.57,69.26,669640.3,59.1,65.61,339325.9,70.2,7994.0,71.56,65.65,56.2,61.52,320957.3,64.5,8003.0,67.81,63.25,55.5,60.78,297210.1,8018.0,65.0,60.53,4730.8,4294.06,3758.77,909.2,861.8,3878.4,907.1,7976.88,5096.97,692600.0,886.4,7930.66,4756.68,831.8,938.4,7924.48,648845.6,797.3,809.8,1755.0,628132.9,61.5,757.8,1755.0,3538.71,610502.7,3485.8,5131.4,11811.6,1004.6,3663.5,8020.0,9342.45,3937.2,12456.6,3.06,32782.5,42587.0,21855.0,31940.25,10927.5,5.65,3.72,179.63,3.94,239.5,4986.0,6.11,6713.0,186.0
40,2200.0,340.0,765.0,32585.1,124.4,108.42,921019.4,110.3,116.56,119.13,120.2,107.2,832123.7,109.6,9078.0,112.15,115.7,1181856.2,116.3,104.71,784948.5,109.1,9022.0,109.02,112.0,111.4,104.33,704586.3,107.5,8938.0,110.51,108.51,106.0,103.03,685697.5,8864.0,105.52,105.32,5136.1,10411.45,12423.86,1817.6,1473.5,4858.1,1821.6,9114.22,9459.4,1391757.1,1757.7,9063.61,10304.2,1534.6,1795.3,9000.91,1167697.4,1836.6,1932.5,8920.04,1181572.6,105.5,1408.4,8842.18,12113.01,1188995.8,6622.6,4602.1,43446.8,1963.7,3526.1,9131.0,17584.3,21723.4,10861.7,2.75,47096.0,11774.0,35322.0,45966.0,23548.0,2.47,2.29,208.8,3.15,74.85,3152.0,2.5,2264.0,224.55
41,1200.0,280.0,1551.2,10866.45,86.2,83.21,526596.4,94.1,90.95,89.79,81.9,81.05,486347.8,90.4,8382.0,87.27,85.56,865878.9,76.9,79.93,463829.0,88.2,8325.0,85.37,82.89,72.9,78.63,427087.7,85.9,8186.0,83.55,80.05,69.4,76.29,417524.0,8058.0,79.65,76.92,3157.3,8993.0,6703.06,1176.5,1270.5,4107.4,1143.8,8364.78,11379.37,929027.1,1082.5,8343.6,10555.47,1032.5,1203.3,8271.46,833494.6,1014.9,1104.7,8148.33,817526.9,81.7,1005.0,8002.21,5062.76,788018.3,4521.3,2790.6,14488.6,1316.3,5146.3,8393.0,15748.8,7244.3,3622.15,3.25,44835.0,11208.75,33626.25,43710.0,22417.5,2.04,2.44,372.0,2.84,83.7,3255.0,1.81,2247.0,251.1
42,700.0,100.0,154.0,1622.28,39.3,40.21,143737.7,33.5,41.79,34.76,38.0,39.43,134548.4,33.7,5565.0,41.03,33.37,403875.0,36.2,37.64,134312.5,31.43,4930.0,38.7,32.04,35.7,37.42,124042.2,30.49,4718.0,36.4,30.32,34.6,37.16,120470.6,4730.0,35.67,28.87,1191.1,1653.06,1625.98,680.5,667.8,1529.0,554.0819663,1755.0,1527.55,409677.9,574.6,1755.0,1601.79,589.5,765.8,1755.0,377828.6,544.0,652.8,1755.0,377633.3,29.55,481.1,1755.0,1645.98,390388.5,1083.9,1284.5,3244.55,663.97,1861.2,5827.0,1997.35,3994.7,2996.03,1.52,19533.0,28449.75,9766.5,18966.5,37933.0,1.55,0.92,87.85,2.28,131.78,4638.0,1.28,2693.0,71.45
43,200.0,40.0,169.2,741.98,17.4,20.75,61843.9,20.17,19.49,14.2,16.8,19.22,55940.0,19.23,2687.0,17.23,13.37,279532.2,15.5,17.69,52148.6,18.3,2455.0,15.85,12.54,14.3,16.16,47344.8,17.36,2602.0,14.98,12.01,13.6,14.63,48135.0,2224.0,13.77,11.66,494.6,450.34,408.84,288.6,255.4,417.7,210.1,1750.0,694.38,410490.1,222.7,1750.0,562.83,202.8,260.4,1750.0,268843.7,184.7,211.9,1750.0,262159.4,16.42,207.6,1750.0,403.5,217000.1,356.0,504.5,989.3,345.3,427.3,2818.0,617.6,494.65,247.33,2.46,34738.0,8684.5,26053.5,33743.0,17369.0,1.67,1.51,68.1,1.39,26.83,2671.55,1.34,2197.0,80.48
44,820.0,140.0,215.6,12456.6,59.1,65.61,339325.9,70.2,71.56,65.65,56.2,61.52,320957.3,64.5,8003.0,67.81,63.25,628132.9,55.5,60.78,297210.1,61.5,8018.0,65.0,60.53,54.2,59.4,280451.7,58.1,8001.0,63.69,58.55,52.4,57.65,262789.0,8013.0,62.78,56.45,3485.8,3538.71,3347.72,809.8,815.5,3663.5,831.8,7924.48,4294.06,648845.6,797.3,1755.0,3758.77,757.8,861.8,1755.0,610502.7,795.0,818.5,1755.0,589389.6,54.2,746.8,1755.0,3387.72,606524.2,3755.8,3878.4,3937.2,938.4,2931.4,7994.0,3114.15,9342.45,6228.3,5.65,10927.5,21293.5,42587.0,10646.75,31940.25,3.94,6.11,59.88,5.4,119.75,5728.0,5.41,4986.0,239.5
45,170.0,20.0,86.6,494.65,16.8,19.22,55940.0,19.23,17.23,13.37,15.5,17.69,52148.6,18.3,2455.0,15.85,12.54,268843.7,14.3,16.16,47344.8,17.36,2602.0,14.98,12.01,13.6,14.63,48135.0,16.42,2224.0,13.77,11.66,13.1,13.09,43837.4,1759.0,12.61,11.03,417.7,408.84,403.5,260.4,217.2,356.0,222.7,1750.0,562.83,279532.2,202.8,1750.0,450.34,184.7,211.9,1750.0,262159.4,207.6,255.4,1750.0,217000.1,15.48,170.3,1657.66,354.55,155181.7,427.3,494.6,741.98,288.6,339.6,2687.0,463.2,247.33,617.6,1.51,26053.5,33743.0,17369.0,25307.25,8684.5,1.34,1.67,51.08,1.11,68.1,2641.34,1.39,1818.0,53.65
46,2300.0,320.0,867.2,36571.75,143.4,131.56,1137397.7,132.6,129.24,134.46,137.4,125.83,1059966.2,117.4,9208.0,123.37,127.33,1660444.0,130.5,117.05,961139.2,112.8,9168.0,120.24,121.94,124.4,108.42,921019.4,110.3,9131.0,116.56,119.13,120.2,107.2,832123.7,9078.0,112.15,115.7,6232.8,9576.9,9459.4,2025.0,1817.6,4586.1,2014.5,9216.19,10078.4,1654038.4,1994.6,9185.48,9501.3,1763.9,1837.4,9153.66,1673301.4,1821.6,1963.7,9114.22,1391757.1,109.6,1757.7,9063.61,10304.2,1181856.2,4602.1,8758.2,54857.63,2143.3,5136.1,9244.0,32585.1,18285.88,43446.8,3.44,36195.0,47096.0,24130.0,35322.0,12065.0,2.45,3.45,224.55,2.29,299.4,2918.0,2.75,3882.0,216.2
47,1700.0,200.0,270.0,17584.3,111.4,104.33,704586.3,107.5,110.51,108.51,106.0,103.03,685697.5,105.5,8864.0,105.52,105.32,1188995.8,103.0,101.84,625829.2,100.4,8799.0,101.0,101.89,98.2,98.64,602224.7,97.2,8735.0,98.12,98.45,92.8,96.49,552124.4,8585.0,95.35,94.34,3526.1,13571.8,13596.37,1473.5,1288.0,4386.9,1836.6,8920.04,12423.86,1181572.6,1408.4,8842.18,12113.01,1424.1,1584.3,8776.71,1067772.0,1298.8,1389.6,8699.73,973523.7,96.9,1294.2,8555.54,12063.5,954628.6,3819.0,6622.6,10861.7,1932.5,3896.7,8938.0,4396.08,13188.23,8792.15,2.5,11774.0,22983.0,45966.0,11491.5,34474.5,2.65,3.15,52.2,3.05,104.4,3157.0,2.76,2700.0,208.8
48,790.0,150.0,189.0,3114.15,54.2,59.4,280451.7,58.1,63.69,58.55,52.4,57.65,262789.0,54.2,8013.0,62.78,56.45,606524.2,51.3,56.13,249110.7,52.8,8002.0,60.74,54.26,50.9,57.62,225500.9,50.3,8102.0,58.66,51.86,49.1,59.29,212073.3,8231.0,56.99,48.4,2931.4,2978.26,2850.2,815.5,717.9,2562.3,795.0,1755.0,3347.72,589389.6,746.8,1755.0,3387.72,733.8,815.5,1755.0,601988.1,742.7,812.7,1755.0,588020.5,47.5,769.6,1755.0,2556.96,605688.7,2684.3,3755.8,6228.3,818.5,2103.5,8001.0,5222.8,10445.6,7834.2,5.41,21293.5,31055.25,10646.75,20703.5,41407.0,5.97,5.4,108.5,3.53,162.75,4691.0,4.3,7196.0,59.88
49,630.0,100.0,171.0,3994.7,38.0,39.43,134548.4,33.7,41.03,33.37,36.2,37.64,134312.5,31.43,4930.0,38.7,32.04,377828.6,35.7,37.42,124042.2,30.49,4718.0,36.4,30.32,34.6,37.16,120470.6,29.55,4730.0,35.67,28.87,33.4,36.56,115107.4,4758.0,34.98,27.13,1529.0,1625.98,1645.98,765.8,582.9,1083.9,574.6,1755.0,1601.79,403875.0,589.5,1755.0,1653.06,544.0,652.8,1755.0,377633.3,481.1,667.8,1755.0,390388.5,28.61,229.2,1755.0,1859.5,408321.5,1861.2,1191.1,1622.28,680.5,2211.5,5565.0,998.68,2996.03,1997.35,0.92,9766.5,18966.5,37933.0,9483.25,28449.75,1.28,1.55,43.93,2.32,87.85,3840.0,2.28,2790.0,175.7
50,1800.0,310.0,226.3,17584.3,111.4,104.33,704586.3,107.5,110.51,108.51,106.0,103.03,685697.5,105.5,8864.0,105.52,105.32,1188995.8,103.0,101.84,625829.2,100.4,8799.0,101.0,101.89,98.2,98.64,602224.7,97.2,8735.0,98.12,98.45,92.8,96.49,552124.4,8585.0,95.35,94.34,3526.1,13571.8,13596.37,1473.5,1288.0,4386.9,1836.6,8920.04,12423.86,1181572.6,1408.4,8842.18,12113.01,1424.1,1584.3,8776.71,1067772.0,1298.8,1389.6,8699.73,973523.7,96.9,1294.2,8555.54,12063.5,954628.6,3819.0,6622.6,10861.7,1932.5,3896.7,8938.0,4396.08,13188.23,8792.15,2.5,11774.0,22983.0,45966.0,11491.5,34474.5,2.65,3.15,52.2,3.05,104.4,3157.0,2.76,2700.0,208.8
51,690.0,130.0,58.5,4726.35,45.6,51.63,183726.0,39.7,51.89,42.87,44.5,49.8,176542.9,35.0,9048.0,50.28,41.8,566492.3,43.4,46.94,166267.2,34.7,8315.0,49.92,40.26,41.0,41.25,160401.5,34.4,7773.0,45.91,38.34,40.3,40.84,150266.8,6714.0,43.4,36.45,1563.4,1718.9,1537.96,670.1,680.29,1179.5,627.6,1755.0,1976.26,611105.4,611.8,1755.0,1766.35,641.5,652.2,1755.0,540680.6,614.0,608.2,1755.0,524764.8,34.1,573.7265312999999,1755.0,1535.16,466212.2,1217.5,1298.1,7089.53,669.8,1149.5,8690.0,4866.83,2363.18,6489.1,2.67,30175.5,39066.0,20117.0,29299.5,10058.5,1.72,2.48,214.35,1.15,285.8,1580.0,1.74,2272.0,129.1
52,2700.0,300.0,183.0,36571.75,143.4,131.56,1137397.7,132.6,129.24,134.46,137.4,125.83,1059966.2,117.4,9208.0,123.37,127.33,1660444.0,130.5,117.05,961139.2,112.8,9168.0,120.24,121.94,124.4,108.42,921019.4,110.3,9131.0,116.56,119.13,120.2,107.2,832123.7,9078.0,112.15,115.7,6232.8,9576.9,9459.4,2025.0,1817.6,4586.1,2014.5,9216.19,10078.4,1654038.4,1994.6,9185.48,9501.3,1763.9,1837.4,9153.66,1673301.4,1821.6,1963.7,9114.22,1391757.1,109.6,1757.7,9063.61,10304.2,1181856.2,4602.1,8758.2,54857.63,2143.3,5136.1,9244.0,32585.1,18285.88,43446.8,3.44,36195.0,47096.0,24130.0,35322.0,12065.0,2.45,3.45,224.55,2.29,299.4,2918.0,2.75,3882.0,216.2
53,1100.0,170.0,537.2,3622.15,76.9,79.93,463829.0,88.2,85.37,82.89,72.9,78.63,427087.7,85.9,8186.0,83.55,80.05,817526.9,69.4,76.29,417524.0,81.7,8058.0,79.65,76.92,66.2,73.13,382101.5,76.9,8020.0,75.42,73.66,62.6,70.75,365186.2,8004.0,73.57,69.26,4521.3,5062.76,5096.97,1104.7,909.2,5146.3,1032.5,8271.46,8993.0,833494.6,1014.9,8148.33,6703.06,1005.0,1270.5,8002.21,788018.3,907.1,1004.6,7976.88,692600.0,74.3,886.4,7930.66,4756.68,669640.3,5131.4,4107.4,7244.3,1203.3,4730.8,8325.0,7874.4,15748.8,11811.6,2.04,22417.5,32782.5,11208.75,21855.0,43710.0,2.84,1.81,186.0,3.72,279.0,6796.0,3.06,3255.0,83.7
54,1200.0,110.0,40.7,9342.45,56.2,61.52,320957.3,64.5,67.81,63.25,55.5,60.78,297210.1,61.5,8018.0,65.0,60.53,610502.7,54.2,59.4,280451.7,58.1,8001.0,63.69,58.55,52.4,57.65,262789.0,54.2,8013.0,62.78,56.45,51.3,56.13,249110.7,8002.0,60.74,54.26,3663.5,3347.72,3387.72,861.8,815.5,3755.8,797.3,1755.0,3758.77,628132.9,757.8,1755.0,3538.71,795.0,818.5,1755.0,589389.6,746.8,815.5,1755.0,606524.2,52.8,733.8,1755.0,2978.26,601988.1,2931.4,3485.8,12456.6,809.8,2562.3,8003.0,10445.6,6228.3,3114.15,6.11,42587.0,10646.75,31940.25,41407.0,21293.5,5.41,3.94,217.0,5.97,59.88,7196.0,5.4,6788.0,179.63
55,990.0,130.0,89.7,7834.2,51.3,56.13,249110.7,52.8,60.74,54.26,50.9,57.62,225500.9,50.3,8102.0,58.66,51.86,588020.5,49.1,59.29,212073.3,47.5,8231.0,56.99,48.4,47.8,57.88,198459.6,45.0,8418.0,56.37,46.45,46.3,52.26,192689.2,8420.0,54.62,44.79,2684.3,2556.96,2424.37,812.7,764.5,2103.5,733.8,1755.0,2978.26,601988.1,742.7,1755.0,2850.2,769.6,717.9,1755.0,605688.7,645.9,744.5,1755.0,626960.3,40.1,629.9,1755.0,2206.19,629797.2,2034.8,2562.3,10445.6,815.5,1979.0,8002.0,9452.7,5222.8,2611.4,5.97,41407.0,10351.75,31055.25,40234.0,20703.5,3.53,4.3,258.2,3.25,54.25,3670.0,3.39,4691.0,162.75
56,3200.0,380.0,813.2,34722.4,190.3,154.36,1523166.6,210.7,148.76,159.0,177.6,147.44,1451175.9,188.9,9347.0,140.9,146.2,1681849.3,160.0,141.34,1341072.8,173.8,9306.0,136.56,138.8,149.1,134.8,1284199.4,147.6,9286.0,136.6,140.2,143.4,131.56,1137397.7,9244.0,129.24,134.46,8146.1,9291.0,9821.0,2627.5,2143.3,8245.0,2595.2,9329.64,9700.0,1908975.7,2284.4,9297.06,10149.0,2451.2,2526.4,9254.28,1732937.5,2220.6,2244.1,9231.76,1734973.5,132.6,2014.5,9216.19,10078.4,1654038.4,6622.5,12930.0,52083.6,3000.0,8758.2,9396.0,54857.63,17361.2,73143.5,5.33,37179.0,48260.0,24786.0,36195.0,12393.0,4.72,6.88,324.3,3.44,432.4,4079.0,4.09,7045.0,196.65
57,1800.0,370.0,2775.0,43446.8,130.5,117.05,961139.2,112.8,120.24,121.94,124.4,108.42,921019.4,110.3,9131.0,116.56,119.13,1391757.1,120.2,107.2,832123.7,109.6,9078.0,112.15,115.7,116.3,104.71,784948.5,109.1,9022.0,109.02,112.0,111.4,104.33,704586.3,8938.0,110.51,108.51,4602.1,10304.2,10411.45,1963.7,1932.5,5136.1,1763.9,9153.66,9576.9,1673301.4,1821.6,9114.22,9459.4,1757.7,1817.6,9063.61,1181856.2,1534.6,1795.3,9000.91,1167697.4,107.5,1836.6,8920.04,12423.86,1181572.6,4858.1,4586.1,18285.88,1837.4,6622.6,9168.0,10861.7,32585.1,21723.4,2.45,12065.0,23548.0,47096.0,11774.0,35322.0,2.29,2.75,74.85,2.5,149.7,2859.0,2.47,2918.0,299.4
58,300.0,60.0,126.0,2162.1,31.4,33.0,116552.6,27.68,32.83,25.62,30.9,31.47,98042.9,26.74,4630.0,31.3,23.87,413834.5,29.5,29.93,92354.2,25.8,4252.0,30.13,21.54,26.9,28.4,85347.6,24.86,4198.0,29.95,19.7,24.3,26.87,85072.2,4063.0,27.84,18.37,1571.1,2134.49,2000.42,768.0,409.3,1668.9,763.2,1755.0,1936.75,415431.1,412.0,1755.0,1991.43,431.1,550.4,1755.0,402158.1,331.3,467.1,1751.67,420359.6,23.92,225.7,1750.0,1549.44,420700.5,1163.3,1430.8,2882.8,582.8,867.4,4695.0,1872.6,1441.4,720.7,2.69,36818.0,9204.5,27613.5,35763.0,18409.0,3.56,2.68,134.3,3.51,36.98,2309.0,3.31,3302.0,110.93
59,1300.0,580.0,2668.0,7834.2,51.3,56.13,249110.7,52.8,60.74,54.26,50.9,57.62,225500.9,50.3,8102.0,58.66,51.86,588020.5,49.1,59.29,212073.3,47.5,8231.0,56.99,48.4,47.8,57.88,198459.6,45.0,8418.0,56.37,46.45,46.3,52.26,192689.2,8420.0,54.62,44.79,2684.3,2556.96,2424.37,812.7,764.5,2103.5,733.8,1755.0,2978.26,601988.1,742.7,1755.0,2850.2,769.6,717.9,1755.0,605688.7,645.9,744.5,1755.0,626960.3,40.1,629.9,1755.0,2206.19,629797.2,2034.8,2562.3,10445.6,815.5,1979.0,8002.0,9452.7,5222.8,2611.4,5.97,41407.0,10351.75,31055.25,40234.0,20703.5,3.53,4.3,258.2,3.25,54.25,3670.0,3.39,4691.0,162.75
60,120.0,40.0,208.0,463.2,13.6,14.63,48135.0,16.42,13.77,11.66,13.1,13.09,43837.4,15.48,1759.0,12.61,11.03,155181.7,12.7,11.56,41015.52,14.54,1601.0,11.91,10.41,12.1,10.03,38193.64,13.6,1649.0,11.62,10.06,11.6,8.5,35859.4,1582.0,10.86,9.79,339.6,363.13,392.96,217.2,208.6,373.9,207.6,1750.0,403.5,217000.1,170.3,1657.66,354.55,192.6,232.9,1591.75,146872.1,183.6,211.1,1612.95,141542.6,12.67,165.1,1504.36,435.1,129102.4,287.2,427.3,617.6,255.4,322.5,2224.0,610.4,308.8,154.4,1.39,33743.0,8435.75,25307.25,32776.0,16871.5,1.5,1.11,56.6,1.99,17.03,2952.0,1.24,2611.13,51.08
61,3400.0,360.0,655.2,69444.8,224.7,198.55,1622664.0,306.7,171.13,178.3,203.8,162.84,1640293.0,229.3,9380.0,158.63,169.5,2318397.0,190.3,154.36,1523166.6,210.7,9396.0,148.76,159.0,177.6,147.44,1451175.9,188.9,9347.0,140.9,146.2,160.0,141.34,1341072.8,9306.0,136.56,138.8,10855.3,9700.0,10149.0,3148.0,2526.4,12930.0,2871.3,9132.66,11568.0,2435004.3,2738.8,9248.4,10082.0,2595.2,3000.0,9329.64,1908975.7,2284.4,2627.5,9297.06,1681849.3,173.8,2451.2,9254.28,9291.0,1732937.5,8146.1,15001.6,16471.38,3662.6,8245.0,9260.0,17361.2,52083.6,34722.4,6.73,12732.0,24786.0,49572.0,12393.0,37179.0,5.33,6.46,98.33,4.72,196.65,7045.0,6.88,6370.0,393.3
62,4300.0,540.0,810.0,49414.13,259.5,204.02,1901366.0,276.1,191.63,212.1,255.8,216.48,1704943.8,292.4,10099.3,190.5,204.8,2310101.4,245.1,225.0,1670609.2,300.5,9489.1,179.96,189.5,224.7,198.55,1622664.0,306.7,9260.0,171.13,178.3,203.8,162.84,1640293.0,9380.0,158.63,169.5,18468.3,11763.0,11568.0,3676.1,3148.0,18690.9,3499.4,9784.77,7966.5,2217708.7,3447.8,9967.33,8857.0,3355.8,3686.3,9403.58,2303248.1,2871.3,3662.6,9132.66,2435004.3,229.3,2738.8,9248.4,10082.0,2318397.0,15001.6,16139.0,65885.5,3823.6,10855.3,9867.6,69444.8,32942.75,16471.38,3.44,50928.0,12732.0,38196.0,49572.0,25464.0,6.54,3.8,393.3,6.46,83.53,6790.0,6.73,4242.0,250.58
63,4600.0,580.0,1798.0,65885.5,261.5,186.8,1970485.1,294.47,196.76,215.0,259.5,204.02,1901366.0,276.1,9867.6,191.63,212.1,2217708.7,255.8,216.48,1704943.8,292.4,10099.3,190.5,204.8,245.1,225.0,1670609.2,300.5,9489.1,179.96,189.5,224.7,198.55,1622664.0,9260.0,171.13,178.3,16139.0,8857.0,11763.0,3823.6,3662.6,18468.3,3746.01,9833.67,9258.4,2183435.0,3499.4,9784.77,7966.5,3447.8,3676.1,9967.33,2310101.4,3355.8,3686.3,9403.58,2303248.1,306.7,2871.3,9132.66,11568.0,2435004.3,18690.9,14711.0,13188.64,4215.95,15001.6,9908.0,16471.38,49414.13,32942.75,3.5,12910.71,25464.0,50928.0,12732.0,38196.0,3.8,3.44,83.53,6.73,167.05,6458.0,6.54,3098.0,334.1
64,620.0,70.0,158.2,998.68,34.6,37.16,120470.6,29.55,35.67,28.87,33.4,36.56,115107.4,28.61,4758.0,34.98,27.13,408321.5,31.4,33.0,116552.6,27.68,4695.0,32.83,25.62,30.9,31.47,98042.9,26.74,4630.0,31.3,23.87,29.5,29.93,92354.2,4252.0,30.13,21.54,2211.5,1936.75,1991.43,582.9,550.4,1430.8,481.1,1755.0,1645.98,390388.5,229.2,1755.0,1859.5,763.2,582.8,1755.0,415431.1,412.0,768.0,1755.0,413834.5,25.8,431.1,1755.0,2134.49,402158.1,1571.1,1861.2,1997.35,667.8,1668.9,4730.0,1441.4,2882.8,2162.1,2.28,18966.5,27613.5,9483.25,18409.0,36818.0,2.69,2.32,73.95,3.56,110.93,3302.0,2.68,3321.0,43.93
65,1500.0,140.0,152.6,6228.3,55.5,60.78,297210.1,61.5,65.0,60.53,54.2,59.4,280451.7,58.1,8001.0,63.69,58.55,589389.6,52.4,57.65,262789.0,54.2,8013.0,62.78,56.45,51.3,56.13,249110.7,52.8,8002.0,60.74,54.26,50.9,57.62,225500.9,8102.0,58.66,51.86,3755.8,3387.72,2978.26,818.5,812.7,2931.4,757.8,1755.0,3538.71,610502.7,795.0,1755.0,3347.72,746.8,815.5,1755.0,606524.2,733.8,815.5,1755.0,601988.1,50.3,742.7,1755.0,2850.2,588020.5,2562.3,3663.5,9342.45,861.8,2684.3,8018.0,7834.2,3114.15,10445.6,3.94,31940.25,41407.0,21293.5,31055.25,10646.75,5.4,5.41,162.75,4.3,217.0,5275.0,5.97,5728.0,119.75
66,1800.0,300.0,759.0,13188.23,106.0,103.03,685697.5,105.5,105.52,105.32,103.0,101.84,625829.2,100.4,8799.0,101.0,101.89,1067772.0,98.2,98.64,602224.7,97.2,8735.0,98.12,98.45,92.8,96.49,552124.4,96.9,8585.0,95.35,94.34,86.2,83.21,526596.4,8393.0,90.95,89.79,4386.9,13596.37,12063.5,1584.3,1316.3,3819.0,1408.4,8842.18,12113.01,1188995.8,1424.1,8776.71,13571.8,1298.8,1389.6,8699.73,973523.7,1294.2,1288.0,8555.54,954628.6,94.1,1143.8,8364.78,11379.37,929027.1,3896.7,3526.1,17584.3,1473.5,2790.6,8864.0,14488.6,8792.15,4396.08,3.15,45966.0,11491.5,34474.5,44835.0,22983.0,2.76,2.65,334.8,3.25,52.2,3678.0,3.05,3561.0,156.6
